"Current Active Residential Contractors - File created: Nov 28, 2018 - 8380 Records"
"License No","Business Name","Doing Business As","Address","Address 2","City","State","Zip","Qualifying Party","Class","Class Detail","Class Type","Issued Date","Expiration Date","Status"
"159190","John McMillan","Sandy's Minor Home Improvements , Sandy's Minor Home Improvements","2487 S Gilbert Rd Suite 106 Pmb 147"," ","Gilbert","AZ","85295","John McMillan","R-62","R-62 Minor Home Improvements","Residential","2000-10-16","2019-11-01","Current"
"146058","John McMillan Jr","J Jays Minor Home Improvement , J Jays Minor Home Improvement","205 N Stephanie St Ste D Box 245"," ","Henderson","NV","89074","John McMillan Jr","R-62","R-62 Minor Home Improvements","Residential","1999-06-15","2019-06-30","Current"
"089171","John Michael Funk","Midwest Concrete Construction , Midwest Concrete Construction","4201 W Park View Ln"," ","Glendale","AZ","85310","John Michael Funk","R-9","R-9 Concrete","Residential","1991-03-04","2019-02-28","Current"
"144816","John Mill Johnston","John Johnston and Son , John Johnston and Son","4406 E Main St # 102-53"," ","Mesa","AZ","85205","John Mill Johnston","R-62","R-62 Minor Home Improvements","Residential","1999-05-06","2019-05-31","Current"
"111236","John Milton Chatters","Chatters Construction , Chatters Construction","PO Box 351"," ","Overgaard","AZ","85933","John Milton Chatters","B","B General Residential Contractor","Residential","1996-02-07","2020-01-31","Current"
"284351","John Moore Fitzgerald","J M Fitzgerald & Sons , J M Fitzgerald & Sons","PO Box 35473"," ","Tucson","AZ","85740","John Moore Fitzgerald","B","B General Residential Contractor","Residential","2013-04-08","2019-04-30","Current"
"247488","John Murray Coltrin","Coltrin Construction , Coltrin Construction","2621 Cliffwood Plz"," ","Lake Havasu City","AZ","86403","John Murray Coltrin","B","B General Residential Contractor","Residential","2008-07-31","2020-07-31","Current"
"231989","John Neal Lowther","J K L Construction , J K L Construction","8616 E Remuda Dr"," ","Scottsdale","AZ","85255","John Neal Lowther","R-9","R-9 Concrete","Residential","2007-04-15","2019-04-30","Current"
"265726","John Newell LLC","Johnny Cools , Johnny Cools","4445 E Holmes Ave Ste 105"," ","Mesa","AZ","85206","John Leslie Newell","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2010-07-22","2020-07-31","Current"
"297005","John of All Trades AZ LLC"," ","4436 W Las Palmaritas Dr"," ","Glendale","AZ","85302","John Edwin Decker","R-62","R-62 Minor Home Improvements","Residential","2015-03-25","2019-03-31","Current"
"097500","John Paul Gaines Jr","John Gaines Construction , John Gaines Construction","P.O. Box 72868"," ","Phoenix","AZ","85050","John Paul Gaines Jr","B","B General Residential Contractor","Residential","1993-05-24","2020-04-30","Current"
"260879","John Paul Johnston","John P Johnston Minor Home Improvements , John P Johnston Minor Home Improvements","7650 S Mcclintock Dr # 103-177"," ","Tempe","AZ","85284","John Paul Johnston","R-62","R-62 Minor Home Improvements","Residential","2009-12-16","2019-12-31","Current"
"311448","John Pepper Scott","John Scott Home Improvements , John Scott Home Improvements","4747 E Elliot Rd Ste 29220"," ","Phoenix","AZ","85044","John Pepper Scott","R-62","R-62 Minor Home Improvements","Residential","2017-02-15","2019-02-28","Current"
"089805","John Ray Maisch","Oro Valley Heating and Cooling , Oro Valley Heating and Cooling","1471 W Rancho Feliz Pl"," ","Tucson","AZ","85704","John Ray Maisch","R-39R","R-39R Air Conditioning and Refrigeration","Residential","1991-05-13","2019-04-30","Current"
"172537","John Raymond and Sons Construction Company LLC"," ","7134 W Deserama Dr"," ","Tucson","AZ","85743","John Henry Raymond","B-3","B-3 General Remodeling and Repair Contractor","Residential","2002-03-24","2020-03-31","Current"
"280667","John Robert Burke","Sharp Remodel and Repair , Sharp Remodel and Repair","2320 E Baseline Rd Ste 148-455"," ","Phoenix","AZ","85042","John Robert Burke","B-3","B-3 General Remodeling and Repair Contractor","Residential","2012-08-22","2020-08-31","Current"
"300167","John Robert Joseph","Creative Rockworks , Creative Rockworks","PO Box 11726"," ","Fort Mohave","AZ","86427","John Robert Joseph","R-9","R-9 Concrete","Residential","2015-07-02","2019-07-31","Current"
"300446","John Robert Joseph","Creative Rockworks , Creative Rockworks","PO Box 11726"," ","Fort Mohave","AZ","86427","John Robert Joseph","B-5","B-5 General Swimming Pool Contractor","Residential","2015-08-19","2019-08-31","Current"
"303865","John Rodrick Bardin","John R Bardin , John R Bardin","3655 Nobel Dr Ste 480"," ","San Diego","CA","92122","John Rodrick Bardin","B","B General Residential Contractor","Residential","2016-03-28","2020-03-31","Current"
"054363","John Romack Builders Ltd"," ","1009 N Vista Verde"," ","Litchfield Park","AZ","85340","John Winter Romack","B","B General Residential Contractor","Residential","1981-04-20","2020-03-31","Current"
"168211","John Samuel McMillan","Solar Shield Home Improvements , Solar Shield Home Improvements","11862 S Foothills Blvd # 42"," ","Yuma","AZ","85367","John Samuel McMillian","R-62","R-62 Minor Home Improvements","Residential","2001-09-14","2019-09-30","Current"
"117983","John Soren Carlson","John S Carlson , John S Carlson","834 S 38th St"," ","Mesa","AZ","85206","John Soren Carlson","B","B General Residential Contractor","Residential","1996-10-15","2020-09-30","Current"
"179391","John T Barenz Construction Inc"," ","1300 Covey Trl"," ","Prescott","AZ","86305","John Tracy Barenz","B","B General Residential Contractor","Residential","2002-10-22","2020-10-31","Current"
"297007","John Thomas Day","John Day , John Day","461 W Apache Trl # 111"," ","Apache Junction","AZ","85120","John Thomas Day","R-62","R-62 Minor Home Improvements","Residential","2015-03-25","2019-03-31","Current"
"271392","John Todd Sczruba"," PBJ Contracting","2790 E Magnolia Dr"," ","Gilbert","AZ","85298","John Todd Sczruba","B","B General Residential Contractor","Residential","2011-02-27","2019-02-28","Current"
"268969","John W Johnston"," John W Johnston","67 S Higley Rd Ste 103-226"," ","Gilbert","AZ","85296","John W Johnston","R-62","R-62 Minor Home Improvements","Residential","2010-11-04","2018-11-30","Current"
"097824","John W Kline Homes Inc"," ","10122 E Prairie Dog Ln"," ","Tucson","AZ","85718","John Wilson Kline","B","B General Residential Contractor","Residential","1993-06-23","2019-05-31","Current"
"071053","John Walter Clifford","Elite Builders , Elite Builders","Po Box 1632"," ","Pinetop","AZ","85935","John Walter Clifford","B","B General Residential Contractor","Residential","1987-12-01","2019-11-30","Current"
"300404","John Watt","JCM Construction Queen Creek , JCM Construction Queen Creek","1901 S Meridian Rd # 230"," ","Mesa","AZ","85207","John Watt","B","B General Residential Contractor","Residential","2015-07-22","2019-07-31","Current"
"251661","John William McMillan","Sir John's Contracting , Sir John's Contracting","4960 S Gilbert Rd Ste 1 Unit 260"," ","Chandler","AZ","85249","John William McMillan","R-62","R-62 Minor Home Improvements","Residential","2009-01-04","2019-01-31","Current"
"088939","John William Myers II","Myers Drilling Co , Myers Drilling Co","13962 E Race Horse Pl"," ","Vail","AZ","85641","John William Myers II","R-53","R-53 Drilling","Residential","1991-02-07","2019-01-31","Current"
"241596","John William Shaffer Jr","J W Shaffer Construction , J W Shaffer Construction","3938 E Grant Rd # 215"," ","Tucson","AZ","85712","John William Shaffer Jr","B","B General Residential Contractor","Residential","2008-01-18","2020-01-31","Current"
"106083","John William Thompson","Electrical Systems , Electrical Systems","PO Box 28593"," ","Scottsdale","AZ","85255","John William Thompson","R-11","R-11 Electrical","Residential","1995-02-10","2019-01-31","Current"
"142360","John York","John York , John York","2114 W Apache Trl # 1-130"," ","Apache Junction","AZ","85120","John York","R-62","R-62 Minor Home Improvements","Residential","1999-02-12","2019-02-28","Current"
"110495","John's Concrete Inc"," ","Po Box 185"," ","Cave Creek","AZ","85327","John William Houser","R-9","R-9 Concrete","Residential","1995-12-13","2019-11-30","Current"
"321960","Johnathan A Grantham"," J.A.G. Enterprises Seemless Rain Gutter","PO Box 1380"," ","Cottonwood","AZ","86326","Johnathan A Grantham","R-62","R-62 Minor Home Improvements","Residential","2018-09-07","2020-09-30","Current"
"143527","Johnco Plumbing Inc"," ","610 E Bell Rd Ste 2-470"," ","Phoenix","AZ","85022","Jason Len Parlier","R-37R","R-37R Plumbing","Residential","1999-03-25","2019-03-31","Current"
"101130","Johnny Paul Martinez","Johnny Martinez Plumbing , Johnny Martinez Plumbing","219 E Maple St"," ","Winslow","AZ","86047","Johnny Paul Martinez","R-37R","R-37R Plumbing","Residential","1994-02-28","2020-01-31","Current"
"222818","Johnson Contracting LLC","J & M Restoration , J & M Restoration","121 E Joan D Arc Ave"," ","Phoenix","AZ","85022","Jeffrey Allen Johnson","B-3","B-3 General Remodeling and Repair Contractor","Residential","2006-08-09","2020-08-31","Current"
"318437","Johnson Premier Contracting LLC"," ","2520 S Plaza Dr Apt 1089"," ","Tempe","AZ","85282","Bruce Liam Johnson","B-3","B-3 General Remodeling and Repair Contractor","Residential","2018-03-09","2020-03-31","Current"
"314066","Johnston's Remodel and Repair LLC"," ","12303 N 86th Ln"," ","Peoria","AZ","85381","Louis Jay Johnston","B-3","B-3 General Remodeling and Repair Contractor","Residential","2017-08-23","2019-08-31","Current"
"188317","Jojo Development Corporation"," ","Po Box 657"," ","Sierra Vista","AZ","85636","John Bradley Clayton","B","B General Residential Contractor","Residential","2003-09-25","2019-09-30","Current"
"309641","Jolly Electric LLC"," ","2611 S Thunderhead Dr"," ","Kingman","AZ","86401","Joe Grady Jolly","R-11","R-11 Electrical","Residential","2016-12-06","2018-12-31","Current"
"320833","Jollywood Construction LLC"," ","5726 W Park View Ln"," ","Glendale","AZ","85310","Thomas Walter Jolly","B","B General Residential Contractor","Residential","2018-07-17","2020-07-31","Current"
"312005","Jon Austin Custom Homes LLC"," ","2064 E Golf Ave"," ","Tempe","AZ","85282","Jon Darwin Austin","B","B General Residential Contractor","Residential","2017-03-06","2019-03-31","Current"
"175513","Jon Dean Seidl","J and J Repair Enterprises , J and J Repair Enterprises","4336 W Waltann Ln"," ","Glendale","AZ","85306","Jon Dean Seidl","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2002-06-04","2020-06-30","Current"
"173090","Jon Michael Erickson","Erickson Enterprises Cooling and Heating , Erickson Enterprises Cooling and Heating","42644 N Schnepf Rd"," ","San Tan Valley","AZ","85140","Jon Michael Erickson","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2002-03-27","2019-11-30","Current"
"289836","Jon Mills Enterprises Inc"," ","27318 N 37th Ave"," ","Phoenix","AZ","85083","Laurence Mills","R-6","R-6 Swimming Pool Service and Repair","Residential","2014-01-27","2020-01-31","Current"
"213146","Jon Robinson's Solar and Plumbing LLC"," ","2523 N Via Serena Cir"," ","Mesa","AZ","85207","Jon Edward Robison","R-37","R-37 Plumbing, Incuding Solar","Residential","2005-10-27","2019-10-31","Current"
"311759","Jon Wayne Browning","Independent Garage Doors , Independent Garage Doors","11826 W Varney Rd"," ","El Mirage","AZ","85335","Jon Wayne Browning","R-62","R-62 Minor Home Improvements","Residential","2017-03-01","2019-03-31","Current"
"189099","Jon's Excavating Grading Service LLC"," ","18033 E Villa Park St"," ","Gilbert","AZ","85298","Jon Patrick Adcox","R-2","R-2 Excavating, Grading and Oil Surfacing","Residential","2003-09-28","2019-09-30","Current"
"309885","Jones Reclaimed LLC"," ","412 W Monterosa St"," ","Phoenix","AZ","85013","Stephen Chad Jones","R-62","R-62 Minor Home Improvements","Residential","2016-11-22","2018-11-30","Current"
"106406","Jonovich Companies Inc"," ","501 S Broad St"," ","Globe","AZ","85501","Anthony Jonovich","R-37","R-37 Plumbing, Incuding Solar","Residential","1995-03-09","2019-02-28","Current"
"106503","Jonovich Companies Inc"," ","501 S Broad St"," ","Globe","AZ","85501","Anthony Jonovich","B","B General Residential Contractor","Residential","1995-03-17","2019-02-28","Current"
"125803","Jordan Electric Inc"," ","Po Box 14"," ","Taylor","AZ","85939","David Howard Jordan","R-11","R-11 Electrical","Residential","1997-07-14","2020-07-31","Current"
"132659","Jorge Lopez"," Canos Custom Concrete, Jorge Lopez","918 W Muriel Dr"," ","Phoenix","AZ","85023","Jorge Lopez","R-9","R-9 Concrete","Residential","1998-03-16","2020-03-31","Current"
"116130","Jorge Ramos Gutierrez","E Z Garage Doors , E Z Garage Doors","5803 S 3rd St"," ","Phoenix","AZ","85040","Jorge Ramos Gutierrez","R-62","R-62 Minor Home Improvements","Residential","1996-08-13","2020-07-31","Current"
"265236","Jorge Rodrigo Salazar","All In One Remodeling And Painting Services , All In One Remodeling And Painting Services","1311 W Calle Del Ensayador"," ","Sahuarita","AZ","85629","Jorge Rodrigo Salazar","B-3","B-3 General Remodeling and Repair Contractor","Residential","2010-07-08","2020-07-31","Current"
"168896","Joruca Holdings LLC"," Casa Blanca Builders, Pacific Crown Development","6110 N Kachina Ln"," ","Paradise Valley","AZ","85253","John Tony Arabia","B","B General Residential Contractor","Residential","2001-10-19","2019-10-31","Current"
"228339","Josar Electric LLC"," ","4425 W Claremont St"," ","Glendale","AZ","85301","Jose Maria Sarti","R-11","R-11 Electrical","Residential","2007-01-05","2019-01-31","Current"
"087985","Jose Antonio Gomez","S and A Gomez Construction , S and A Gomez Construction","6595 E Calle Montes"," ","Hereford","AZ","85615","Jose Antonio Gomez","B","B General Residential Contractor","Residential","1990-10-17","2020-09-30","Current"
"087794","Jose Gutierrez Campos","Casa Blanca Remodeling , Casa Blanca Remodeling","6850 N 10th Ave"," ","Phoenix","AZ","85013","Jose Gutierrez Campos","B-3","B-3 General Remodeling and Repair Contractor","Residential","1990-09-27","2020-08-31","Current"
"314300","Jose Luis Chavez","CH Painting , CH Painting","1645 W Valencia Rd Ste 109-158"," ","Tucson","AZ","85746","Jose Luis Chavez","R-62","R-62 Minor Home Improvements","Residential","2017-06-30","2019-06-30","Current"
"116627","Jose Luis Echaniz","Rodeo Fence and Septic Systems , Rodeo Fence and Septic Systems","Po Box 279"," ","Concho","AZ","85924","Jose Luis Echaniz","R-37R","R-37R Plumbing","Residential","1996-08-29","2019-12-31","Current"
"292391","Jose Luis Villanueva","Villanueva A/C & Heating , Villanueva A/C & Heating","2347 W Tanner Ranch Rd"," ","Queen Creek","AZ","85142","Jose Luis Villanueva","R-39R","R-39R Air Conditioning and Refrigeration","Residential","2014-05-19","2020-02-29","Current"
"082924","Jose Manuel Figueroa","J M F Construction , J M F Construction","1305 N McLane Rd"," ","Payson","AZ","85541","Jose Manuel Figueroa","B","B General Residential Contractor","Residential","1989-05-12","2020-04-30","Current"
"188561","Jose Maria Castillo","Castillo Concrete , Castillo Concrete","PO Box 9298"," ","Phoenix","AZ","85068","Jesus Escobedo Castillo","R-9","R-9 Concrete","Residential","2003-09-03","2019-09-30","Current"
"322557","Jose S Gutierrez"," Gutierrez Construction Company","1682 Brill Way"," ","Bullhead City","AZ","86442","Jose S Gutierrez","B","B General Residential Contractor","Residential","2018-11-07","2020-11-30","Current"
"196811","Josenel LLC","Josenel Builders , Josenel Builders","Po Box 1500"," ","Somerton","AZ","85350","Oscar Enrique Ortiz","B","B General Residential Contractor","Residential","2004-06-16","2020-06-30","Current"
"051659","Joseph Alan Hancock","Hancock Electric Heating and Cooling , Hancock Electric Heating and Cooling","Hc 31 Box 50013"," ","Happy Jack","AZ","86024","Joseph Alan Hancock","R-11","R-11 Electrical","Residential","1980-03-24","2019-02-28","Current"
"287489","Joseph Andrew Baldonado","J A B Electric & Service , J A B Electric & Service","PO Box 7554"," ","Chandler","AZ","85246","Joseph Andrew Baldonado","R-11","R-11 Electrical","Residential","2014-01-07","2020-01-31","Current"
